id;tipologia;denominazione;via;civico;latitude;longitude;stelle;categoria;totalePostiLetto;totaleNumeroCamere;numeroSingole;numeroDoppie;numeroTriple;numeroQuadruple;numeroBagni;contattoCellulare;contattoEmail;contattoFacebook;contattoInstagram;contattoTelefono;contattoWebSite;contattoFax;contattoTwitter;accessibileDisabili;accettazioneGruppi;"accettaAnimaliPiccolaTaglia";attivitaSportive;depositoValori;lavanderia;ristorante;tennis;parco;pistaBallo;servizioTelefono;televisione;tennisTavolo;ariaCondizionata;coperturaWifi;piscina;parcheggioCustodito;"venditaAlimentiPropriaProduzione";trasportoClienti;bar;cassettaSicurezza;presaTelefonicaModem;spaccio;campiBocce;campoBeachVolley;campoCalcetto;campoPallavolo;attraccoNatanti;numeroBungalow;numeroDocce;numeroLavadini;numeroPiazzole
141054;"Case e appartamenti per vacanze";"Tiberina Accomodation";"Via di San Crisogono";"47";"41.8882544";"12.4741646";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156478;"Case e appartamenti per vacanze";"Tiberina Apart";"Via In Piscinula";"36";"41.8888056";"12.476973";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157171;"Case e appartamenti per vacanze";"Tiberio House";"Via Merulana";"43";"41.8945669";"12.5005904";;;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311009;"Case e appartamenti per vacanze";"Tiberis House";"Via Antonino Lo Surdo";"21";"41.863125";"12.471450";;1;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60905;"Case e appartamenti per vacanze";"Tibidabo Roma";"Via Tortona";"4";"41.8801953";"12.5156106";;;4;2;;;;;;;;;;;"www.tibidaboroma.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60906;"Case e appartamenti per vacanze";"Tibidabo Roma Due";"Via In Publicolis";"43";"41.8935046";"12.4762561";;;2;1;;;;;;;;;;;"www.tibidaboroma.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117962;"Case e appartamenti per vacanze";"Tiburtina Central Station Guesthouse";"Via Lorenzo Il Magnifico";"115";"41.9114256";"12.5273211";;;3;2;;;;;;"0039 388 6563800";;"http://www.facebook.com/tiburtinabedbreakfastroma";;;"www.tiburtinabedandbreakfast.it";;;;;;;;;;;;;true;true;;true;true;;;;true;;;;;;;;;;;;;
157102;"Case e appartamenti per vacanze";"Tiburtina Guest House";"Via Camesena";"22";"41.9088052";"12.5349664";;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157101;"Case e appartamenti per vacanze";"Tiburtina Holiday Home";"Via Camesena";"22";"41.9088052";"12.5349664";;;5;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126971;"Case e appartamenti per vacanze";Tiburtino;"Piazzale Tiburtino";"19";"41.8967483";"12.51157";;;5;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145645;"Case e appartamenti per vacanze";Tiepolo;"Via Giovanni Battista Tiepolo";"13";"41.9237889";"12.4695414";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148040;"Case e appartamenti per vacanze";Tiffany;"Via Gallia";"38";"41.8813874";"12.501653";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299926;"Case e appartamenti per vacanze";"Tiffany Deluxe Penthouse";"Via del Babuino";"124";"41.906896";"12.480677";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164312;"Case e appartamenti per vacanze";"Times Rome Colosseum";"Via di San Giovanni in Laterano";"92";"41.8892292";"12.4969624";;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298688;"Case e appartamenti per vacanze";"Timperi House";"Via Gaspare Gozzi";"95";"41.854695";"12.478508";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307289;"Case e appartamenti per vacanze";"Tiny House";"Via Otranto";"47";"41.910603";"12.457023";;2;2;1;;1;;;;"0039 348 7812575";;;;;"https://tiny-house-roma.business.site/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52390;"Case e appartamenti per vacanze";"Titti house";"Via di Porta Fabbrica";"3";"41.8987428";"12.4542272";;;2;1;;;;;;"0039 339 2704400";;;;;"www.holidayhouse-rome.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91664;"Case e appartamenti per vacanze";Titus;"Via della Palombella";"3";"41.8984238";"12.4760089";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117149;"Case e appartamenti per vacanze";"Toc toc apartments in Trastevere";"Via del Moro";"5";"41.8912877";"12.4702409";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148784;"Case e appartamenti per vacanze";"Toc-Toc Intrastevere";"Via del Moro";"5";"41.8912876";"12.4702406";;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312298;"Case e appartamenti per vacanze";"Tocca Fiori";"Clivo delle Mura Vaticane";"12";"41.904319";"12.446379";;2;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321704;"Case e appartamenti per vacanze";"Tocca Fiori Panisperna";"Via Panisperna";"99";"41.89718599327618";"12.494471969259735";;2;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176522;"Case e appartamenti per vacanze";"Tolemaide House Casa e Appartamento per vacanze";"Via Tolemaide";"12";"41.9088208";"12.4542609";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118010;"Case e appartamenti per vacanze";"Tolomeo Appartment";"Via dell'Arco de' Tolomei";"27";"41.888850";"12.476126";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307030;"Case e appartamenti per vacanze";Tommasina;"Via del Tempio";"1a";;;;1;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117622;"Case e appartamenti per vacanze";"Tommy Guest House Roma";"Vicolo del Casale Galvani";"11";"41.9110312";"12.5417156";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52391;"Case e appartamenti per vacanze";"Too Rome";"Via dei Cappellari";"98";"41.8963686";"12.4704765";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326568;"Case e appartamenti per vacanze";"Top Home Arco di Parma";"Via dell'Arco di Parma";"6/a";"41.90134500525987";"12.470470085762985";;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319322;"Case e appartamenti per vacanze";"Top House Cappellari";"Via dei Cappellari";"98";"41.89634156527515";"12.470579798168933";;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314766;"Case e appartamenti per vacanze";"Top House Orti di Trastevere";"Via degli Orti di Trastevere";"59";"41.880909";"12.469837";;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117276;"Case e appartamenti per vacanze";"Topazio giallo";"Via Garibaldi";"14";"41.8907047";"12.4666045";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93702;"Case e appartamenti per vacanze";Torre;"Via di Ponte Sisto";"72";"41.891905";"12.4696462";;;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91666;"Case e appartamenti per vacanze";"Torre della scimmia";"Via dei Portoghesi";"18";"41.9017045";"12.4747311";;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91667;"Case e appartamenti per vacanze";"Toscana 30";"Via Toscana";"30";"41.9090778";"12.4912712";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91668;"Case e appartamenti per vacanze";"Totò 103";"Via Tiburtina";"180";"41.8993165";"12.5160854";;;2;;;;;;;"0039 333 4070748 - 338 9468655";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140467;"Case e appartamenti per vacanze";"Touch Green";"Largo Francesco Anzani";"31";"41.8794885";"12.4680766";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91669;"Case e appartamenti per vacanze";"Touring house";"Via Principe Amedeo";"2";"41.9008999";"12.4969417";;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60948;"Case e appartamenti per vacanze";"Tourisst House's Rome 1";"Via Capitan Bavastro";"62";"41.8685811";"12.4909945";;;5;2;;;;;;"0039 348 3907112 - 348 3907114";"info@touristhouseostiense.com";;;"0039 06 51607878";"www.touristhouserome.com";"0039 06 51607898";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60949;"Case e appartamenti per vacanze";"Tourisst House's Rome 2";"Circonvallazione Ostiense";"212";"41.8668509";"12.4887085";;;4;2;;;;;;"0039 348 3907112 - 348 3907114";"info@touristhouseostiense.com";;;"0039 06 51607878";"www.touristhouserome.com";"0039 06 51607898";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60950;"Case e appartamenti per vacanze";"Tourist House's Rome 3";"Via Capitan Bavastro";"90";"41.8687507";"12.4920679";;;4;2;;;;;;"0039 348 3907112 - 348 3907114";"info@touristhouseostiense.com";;;"0039 06 51607878";"www.touristhouserome.com";"0039 06 51607898";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171846;"Case e appartamenti per vacanze";"Traghetti Apartment";"Via dei Traghetti";"127";"41.856617";"12.4710727";;;4;2;;;;;;;;"https://it-it.facebook.com/pages/category/Lodge/Traghetti-Apartment-304937766546421/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126436;"Case e appartamenti per vacanze";"Traiano Flat";"Via Tor de' Conti";"10";"41.8943862";"12.4872095";;;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143034;"Case e appartamenti per vacanze";"Traiano Holiday Apartment";"Via Mecenate";"59";"41.8915885";"12.4992935";;;5;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92627;"Case e appartamenti per vacanze";"Traiano house";"Via delle Terme di Traiano";"5/a";"41.8919726";"12.4991962";;;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121581;"Case e appartamenti per vacanze";"Tramonti Romani Holidays";"Via Alessandro Fleming";"99";"41.9392804";"12.4743643";;;3;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102845;"Case e appartamenti per vacanze";"Trastevere 172";"Viale di Trastevere";"172";"41.8795616";"12.4662119";;;4;;;2;;;;;"trastevere172@hotmail.com";;;;"www.trastevere172.altervista.org/index.html";;;;;;;;;;;;;;true;;true;true;;;;true;;true;;;;;;;;;;;
144535;"Case e appartamenti per vacanze";"Trastevere Apartment";"Piazza Sidney Sonnino";"13";"41.8892193";"12.4741662";;;5;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157099;"Case e appartamenti per vacanze";"Trastevere Apartment";"Vicolo di Sant'Agata";"15";"41.8900967";"12.4733162";;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163342;"Case e appartamenti per vacanze";"Trastevere Art Apartment";"Viale di Trastevere";"143";"41.884";"12.46989";;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136201;"Case e appartamenti per vacanze";"Trastevere Cedro Apartment";"Vicolo del Cedro";"6";"41.8897159";"12.4674576";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186501;"Case e appartamenti per vacanze";"Trastevere Charme Apartment";"Via Cesare Pascarella";"25";"41.8767783";"12.4665257";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117529;"Case e appartamenti per vacanze";"Trastevere Charming";"Vicolo Del Bologna";"70";"41.8913709";"12.4691259";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92610;"Case e appartamenti per vacanze";"Trastevere Decò";"Piazza Ippolito Nievo";"1";"41.8800552";"12.4667711";;;8;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118012;"Case e appartamenti per vacanze";"Trastevere Domus A";"Via della Luce";"41";"41.8859942";"12.4730174";;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157098;"Case e appartamenti per vacanze";"Trastevere Double Suite/ Trastevere Relax Suite/ The Great Beauty/ Navona Charming Movida";"Via di San Francesco a Ripa";"132";"41.8869785";"12.4718447";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324160;"Case e appartamenti per vacanze";"Trastevere Flowers Suite";"Vicolo Moroni";"32";"41.89237219734622";"12.469292427565835";;2;3;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130480;"Case e appartamenti per vacanze";"Trastevere frendly";"Viale di Trastevere";"319";"41.8742547";"12.4659932";;;5;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126412;"Case e appartamenti per vacanze";"Trastevere Garden";"Via Paolo Segneri";"14";"41.875769";"12.4644473";;;2;;;1;;;;"329 665 6123";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92252;"Case e appartamenti per vacanze";"Trastevere garden and pool";"Via del Mattonato";"36";"41.8906096";"12.4671760";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135173;"Case e appartamenti per vacanze";"Trastevere Garibaldi Suite";"Via Garibaldi";"40";"41.8900843";"12.465839";;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139136;"Case e appartamenti per vacanze";"Trastevere Green Heart";"Via Dandolo";"35";"41.8833849";"12.4668101";;;4;;;2;;;;"0039 373 903 9989";"greenheartrome@gmail.com";"www.facebook.com/greenhomerome";;;"www.airbnb.it/rooms/4521054";;;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;;;;
136416;"Case e appartamenti per vacanze";"Trastevere historical open market";"Via Giovanni da Castel Bolognese";"30";"41.875304";"12.4685897";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91672;"Case e appartamenti per vacanze";"Trastevere holiday";"Via Titta Scarpetta";"32";"41.8884529";"12.4769619";;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130744;"Case e appartamenti per vacanze";"Trastevere Holiday S. Crisogono / Navona Holiday / Gemelli Holiday";"Via La Nebbia";"9B";"41.9268097";"12.4261792";;;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314522;"Case e appartamenti per vacanze";"Trastevere Jungle Apartment ";"Salita di Sant'Onofrio";"11";"41.899092";"12.461588";;2;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138466;"Case e appartamenti per vacanze";"Trastevere Life Apartment";"Via Natale Del Grande";"51";"41.8872556";"12.4701239";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137854;"Case e appartamenti per vacanze";"Trastevere Loft";"Via Paolo Segneri";"19A";"41.8759315";"12.4641726";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117916;"Case e appartamenti per vacanze";"Trastevere Luce Domus G";"Via della Luce";"37";"41.8857285";"12.4729969";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149355;"Case e appartamenti per vacanze";"Trastevere Lupin House";"Via Agostino Bertani";"8";"41.7753212";"12.4419478";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303148;"Case e appartamenti per vacanze";"Trastevere Luxury House";"Viale Glorioso";"16";"41.885556";"12.467673";;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316633;"Case e appartamenti per vacanze";"Trastevere Luxury House 2";"Viale Glorioso";"16";"41.885475";"12.467677";;2;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141334;"Case e appartamenti per vacanze";"Trastevere Market Apartment";"Via Portuense";"101";"41.8715271";"12.4659022";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93703;"Case e appartamenti per vacanze";"Trastevere Mattonato";"Via del Mattonato";"15";"41.89053";"12.4672874";;;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157097;"Case e appartamenti per vacanze";"Trastevere Miracle Suite Casa Vacanza";"Vicolo di San Francesco a Ripa";"96";"41.8860163";"12.4724988";;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117612;"Case e appartamenti per vacanze";"Trastevere - Palazzina anni 30";"Via di Ponziano";"15";"41.8760977";"12.4647281";;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91953;"Case e appartamenti per vacanze";"Trastevere piazzetta";"Via di San Francesco a Ripa";"141";"41.8874749";"12.4715628";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328886;"Case e appartamenti per vacanze";"Trastevere Pool And Garden";"Via del Mattonato";"36";"41.89067251305062";"12.46715306922083";;1;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132873;"Case e appartamenti per vacanze";"Trastevere Prestige";"Vicolo Moroni";"52";"41.8921242";"12.4689757";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117742;"Case e appartamenti per vacanze";"Trastevere Riari";"Via dei Riari";"60";"41.893497";"12.4651738";;;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157095;"Case e appartamenti per vacanze";"Trastevere Romantic Loft";"Vicolo di Sant'Agata";"11";"41.8901125";"12.473316";;;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157094;"Case e appartamenti per vacanze";"Trastevere Roof";"Via del Moro";"7";"41.8910215";"12.4705163";;;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156308;"Case e appartamenti per vacanze";"Trastevere Smart Casa Vacanza";"Via Luigi Santini";"3";"41.8870682";"12.4686786";;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60946;"Case e appartamenti per vacanze";"Trastevere Square";"Via della Fonte D'Olio";"1";"41.8897214";"12.4701971";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91673;"Case e appartamenti per vacanze";"Trastevere station holidays";"Via Giovanni da Castel Bolognese";"32";"41.8748263";"12.4685719";;;3;2;;;;;;"0039 339 2485041 - 338 2347519";"info@trasteverestationholidays.com";;;;"www.trasteverestationholidays.com";"0039 06 5294067";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157093;"Case e appartamenti per vacanze";"Trastevere Suite";"Via del Mattonato";"6";"41.8898973";"12.4677438";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163972;"Case e appartamenti per vacanze";"Trastevere Suite Roma";"Via dell'Arco di San Calisto";"15";"41.88915";"12.47212";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136508;"Case e appartamenti per vacanze";"Trastevere Top Terrace";"Via dei Salumi";"35";"41.8886057";"12.4764787";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91675;"Case e appartamenti per vacanze";"Trastevere uno due tre";"Via di San Francesco a Ripa";"55";"41.8862705";"12.4723697";;;21;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119358;"Case e appartamenti per vacanze";"Trastevere Urban";"Via Natale Del Grande";"27";"41.8871357";"12.4699409";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256194;"Case e appartamenti per vacanze";"Trastevere Village";"Via Nicola Fabrizi";"1";"41.887597";"12.466282";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126483;"Case e appartamenti per vacanze";"Tre Fontane Guest House";"Via Laurentina";"501";"41.8292707";"12.4803602";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305891;"Case e appartamenti per vacanze";"Treecharme Apartment Vicolo del Cinque";"Vicolo de' Cinque";"12";"41.890896";"12.469267";;;3;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146910;"Case e appartamenti per vacanze";"Tres Jolie Vatican Guest House";"Via Marcello II";"22";"41.8959952";"12.4373229";;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131594;"Case e appartamenti per vacanze";"Trevi 86";"Piazza di Trevi";"86";"41.9008787";"12.4831662";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143607;"Case e appartamenti per vacanze";"Trevi Apartment";"Via degli Avignonesi";"26";"41.9028981";"12.4866467";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136369;"Case e appartamenti per vacanze";"Trevi chic apartment";"Via di Santa Maria in Via";"18";"41.9006573";"12.4817627";;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330535;"Case e appartamenti per vacanze";"Trevi Ducal Palace";"Via Rasella";"152";"41.90266837608721";"12.487924098129577";;2;3;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324012;"Case e appartamenti per vacanze";"Trevi Flat";"Piazza di Trevi";"100";"41.90085344743232";"12.483037463672073";;2;3;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91679;"Case e appartamenti per vacanze";"Trevi fountain apartment";"Via dei Crociferi";"15";"41.9010100";"12.4824092";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327317;"Case e appartamenti per vacanze";"Trevi Fountain Chloe' Your Italian Holidays";"Via del Tritone";"53";"41.90252648819192";"12.483875712963043";;1;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92425;"Case e appartamenti per vacanze";"Trevi fountain house";"Via dei Crociferi";"41";"41.9009807";"12.4823111";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327319;"Case e appartamenti per vacanze";"Trevi Fountain Noah Your Italian Holidays";"Via del Tritone";"53";"41.90253360226783";"12.483870933810122";;1;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327321;"Case e appartamenti per vacanze";"Trevi Fountain Rome Dream Home Crystal";"Via del Tritone";"53";"41.90253004522997";"12.483870933810122";;1;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327322;"Case e appartamenti per vacanze";"Trevi Fountain Rome Dream Home Shabby";"Via del Tritone";"53";"41.90253360226783";"12.483875712963043";;1;3;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93705;"Case e appartamenti per vacanze";"Trevi Fountain View";"Via dei Crociferi";"3";"41.9010526";"12.4828625";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136373;"Case e appartamenti per vacanze";"Trevi Home";"Piazza dei Crociferi";"3";"41.9010172";"12.4828068";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155750;"Case e appartamenti per vacanze";"Trevi Luxury House";"Via In Arcione";"98";"41.9016548";"12.4851711";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146418;"Case e appartamenti per vacanze";"Trevi Miracle Suite";"Via Dei Maroniti";"27";"41.9021228";"12.4847452";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91680;"Case e appartamenti per vacanze";"Trevi palace luxury inn";"Via del Lavatore";"30 ";"41.9012082";"12.4844905";;;23;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131760;"Case e appartamenti per vacanze";"Trevispagna charme Apartment";"Via Rasella";"6";"41.902705";"12.4889594";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60941;"Case e appartamenti per vacanze";Trevisteps;"Piazza dei Crociferi";"3";"41.9009770";"12.4828539";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126975;"Case e appartamenti per vacanze";"Trianon Colosseo 1";"Via Giovanni Pascoli";"20";"41.8915154";"12.4990593";;;4;2;;2;;;;"0039 3355490684";;;;;"http://trianoncolosseo.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157070;"Case e appartamenti per vacanze";"Trianon Colosseo 10";"Via Giovanni Pascoli";"20";"41.8915154";"12.4990593";;;3;2;1;1;;;;"0039 3355490684";;;;;"http://trianoncolosseo.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157071;"Case e appartamenti per vacanze";"Trianon Colosseo 11";"Via Giovanni Pascoli";"20";"41.8915154";"12.4990593";;;1;1;1;;;;;"0039 3355490684";;;;;"http://trianoncolosseo.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157072;"Case e appartamenti per vacanze";"Trianon Colosseo 12";"Via Giovanni Pascoli";"20";"41.8915154";"12.4990593";;;3;2;1;1;;;;"0039 3355490684";;;;;"http://trianoncolosseo.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157073;"Case e appartamenti per vacanze";"Trianon Colosseo 13";"Via Giovanni Pascoli";"20";"41.8915154";"12.4990593";;;1;1;1;;;;;"0039 3355490684";;;;;"http://trianoncolosseo.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157074;"Case e appartamenti per vacanze";"Trianon Colosseo 14";"Via Giovanni Pascoli";"20";"41.8915154";"12.4990593";;;3;2;1;1;;;;"0039 3355490684";;;;;"http://trianoncolosseo.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
